order_id,date,manager,city,product,quantity,unit_price,revenue
11133,2025-12-23,Ерлан,Астана,Наушники ANC,1,65800.0,65800.0
11134,2025-12-23,Айгерим,Астана,Мышь беспроводная,1,15000.0,15000.0
11135,2025-12-23,Ерлан,Астана,Наушники ANC,5,67300.0,336300.0
11136,2025-12-23,Ерлан,Алматы,Мышь беспроводная,3,14600.0,43700.0
11137,2025-12-23,Светлана,Алматы,"Монитор 27""",3,128400.0,385100.0
11138,2025-12-23,Айгерим,Алматы,Док-станция USB-C,1,57800.0,57800.0
11139,2025-12-23,Айгерим,Астана,Наушники ANC,3,64000.0,191900.0
11140,2025-12-23,Айгерим,Алматы,Мышь беспроводная,1,13800.0,13800.0
11141,2025-12-23,Мария,Астана,Ноутбук Pro 14,1,388100.0,388100.0
11142,2025-12-24,Данияр,Астана,Наушники ANC,5,67700.0,338500.0
11143,2025-12-24,Светлана,Караганда,Мышь беспроводная,1,14900.0,14900.0
11144,2025-12-24,Айгерим,Алматы,Веб-камера 4K,1,39400.0,39400.0
11145,2025-12-24,Айгерим,Караганда,"Монитор 27""",1,135300.0,135300.0
11146,2025-12-24,Светлана,Астана,"Монитор 27""",1,124300.0,124300.0
11147,2025-12-24,Айгерим,Алматы,Мышь беспроводная,1,14500.0,14500.0
11148,2025-12-25,Мария,Шымкент,Мышь беспроводная,2,13800.0,27500.0
11149,2025-12-25,Данияр,Шымкент,Наушники ANC,1,62900.0,62900.0
11150,2025-12-25,Данияр,Алматы,Наушники ANC,2,68800.0,137500.0
11151,2025-12-25,Ерлан,Алматы,Наушники ANC,2,64400.0,128700.0
11152,2025-12-25,Мария,Астана,Ноутбук Pro 14,1,414100.0,414100.0
11153,2025-12-25,Ерлан,Шымкент,Док-станция USB-C,2,58200.0,116400.0
11154,2025-12-25,Мария,Алматы,Мышь беспроводная,2,14500.0,29100.0
11155,2025-12-25,Айгерим,Алматы,Мышь беспроводная,1,14500.0,14500.0
11156,2025-12-25,Мария,Астана,Веб-камера 4K,3,38000.0,113900.0
11157,2025-12-25,Айгерим,Шымкент,"Монитор 27""",1,139900.0,139900.0
11158,2025-12-25,Айгерим,Алматы,Док-станция USB-C,3,53300.0,159800.0
11159,2025-12-25,Светлана,Алматы,Мышь беспроводная,1,13800.0,13800.0
11160,2025-12-26,Данияр,Астана,Наушники ANC,5,64600.0,322800.0
11161,2025-12-26,Данияр,Астана,Веб-камера 4K,1,42100.0,42100.0
11162,2025-12-26,Айгерим,Алматы,Наушники ANC,2,67900.0,135800.0
11163,2025-12-26,Айгерим,Караганда,Веб-камера 4K,1,39300.0,39300.0
11164,2025-12-26,Данияр,Алматы,"Монитор 27""",2,135100.0,270300.0
11165,2025-12-26,Данияр,Астана,"Монитор 27""",2,129400.0,258700.0
11166,2025-12-26,Айгерим,Астана,Док-станция USB-C,2,58700.0,117400.0
11167,2025-12-26,Ерлан,Алматы,Мышь беспроводная,1,14000.0,14000.0
11168,2025-12-26,Айгерим,Караганда,Клавиатура механ.,2,31200.0,62300.0
11169,2025-12-26,Данияр,Караганда,Ноутбук Pro 14,1,429200.0,429200.0
11170,2025-12-26,Ерлан,Алматы,Веб-камера 4K,1,39900.0,39900.0
11171,2025-12-26,Мария,Астана,Мышь беспроводная,1,15200.0,15200.0
11172,2025-12-26,Светлана,Астана,Док-станция USB-C,2,57500.0,115100.0
11173,2025-12-26,Мария,Шымкент,Веб-камера 4K,1,37800.0,37800.0
11174,2025-12-26,Данияр,Астана,"Монитор 27""",2,127100.0,254200.0
11175,2025-12-26,Мария,Шымкент,Наушники ANC,3,64100.0,192200.0
11176,2025-12-27,Данияр,Астана,Наушники ANC,2,65300.0,130500.0
11177,2025-12-27,Данияр,Алматы,Веб-камера 4K,2,37900.0,75900.0
11178,2025-12-27,Данияр,Алматы,Веб-камера 4K,5,42900.0,214600.0
11179,2025-12-27,Светлана,Астана,Наушники ANC,1,66800.0,66800.0
11180,2025-12-27,Айгерим,Шымкент,Мышь беспроводная,1,13400.0,13400.0
11181,2025-12-27,Данияр,Караганда,Наушники ANC,2,67500.0,135100.0
11182,2025-12-28,Айгерим,Алматы,Док-станция USB-C,2,53100.0,106200.0
11183,2025-12-28,Данияр,Алматы,Клавиатура механ.,1,31900.0,31900.0
11184,2025-12-28,Айгерим,Алматы,Док-станция USB-C,5,58400.0,291800.0
11185,2025-12-28,Данияр,Астана,Наушники ANC,2,69000.0,138100.0
11186,2025-12-28,Ерлан,Астана,"Монитор 27""",1,130000.0,130000.0
11187,2025-12-28,Айгерим,Алматы,Наушники ANC,3,63000.0,188900.0
11188,2025-12-28,Мария,Астана,"Монитор 27""",1,124300.0,124300.0
11189,2025-12-29,Айгерим,Шымкент,Наушники ANC,1,68500.0,68500.0
11190,2025-12-29,Светлана,Астана,Клавиатура механ.,1,31600.0,31600.0
11191,2025-12-29,Айгерим,Астана,Веб-камера 4K,2,41400.0,82700.0
11192,2025-12-29,Данияр,Алматы,Ноутбук Pro 14,5,439600.0,2198000.0
11193,2025-12-29,Данияр,Алматы,Веб-камера 4K,3,40600.0,121800.0
11194,2025-12-29,Айгерим,Алматы,Веб-камера 4K,1,40200.0,40200.0
11195,2025-12-29,Айгерим,Алматы,Док-станция USB-C,1,58300.0,58300.0
11196,2025-12-29,Светлана,Караганда,Док-станция USB-C,2,53300.0,106600.0
11197,2025-12-29,Данияр,Алматы,Клавиатура механ.,1,31300.0,31300.0
11198,2025-12-29,Айгерим,Астана,Клавиатура механ.,1,30000.0,30000.0
11199,2025-12-29,Мария,Алматы,Док-станция USB-C,1,52300.0,52300.0
11200,2025-12-29,Айгерим,Алматы,Док-станция USB-C,1,51600.0,51600.0
11201,2025-12-29,Данияр,Алматы,Док-станция USB-C,3,58200.0,174600.0
11202,2025-12-29,Айгерим,Алматы,Веб-камера 4K,2,41100.0,82100.0
11203,2025-12-30,Данияр,Алматы,"Монитор 27""",1,129300.0,129300.0
11204,2025-12-30,Мария,Алматы,Док-станция USB-C,2,56300.0,112500.0
11205,2025-12-30,Мария,Алматы,Мышь беспроводная,1,14900.0,14900.0
11206,2025-12-30,Ерлан,Шымкент,Клавиатура механ.,1,32800.0,32800.0
11207,2025-12-30,Данияр,Алматы,Док-станция USB-C,2,54600.0,109200.0
11208,2025-12-30,Айгерим,Шымкент,Док-станция USB-C,2,55800.0,111600.0
11209,2025-12-30,Данияр,Шымкент,Веб-камера 4K,1,38000.0,38000.0
11210,2025-12-30,Светлана,Шымкент,Ноутбук Pro 14,5,413200.0,2065900.0
11211,2025-12-30,Данияр,Шымкент,Наушники ANC,3,70200.0,210500.0
11212,2025-12-30,Айгерим,Астана,Док-станция USB-C,2,56800.0,113500.0
11213,2025-12-30,Светлана,Алматы,Веб-камера 4K,5,39300.0,196700.0
11214,2025-12-30,Ерлан,Астана,Док-станция USB-C,1,52300.0,52300.0
11215,2025-12-31,Светлана,Астана,Веб-камера 4K,1,40100.0,40100.0
11216,2025-12-31,Светлана,Алматы,Док-станция USB-C,3,55800.0,167300.0
11217,2025-12-31,Мария,Астана,Клавиатура механ.,1,29800.0,29800.0
11218,2025-12-31,Айгерим,Астана,Веб-камера 4K,3,39500.0,118500.0
11219,2025-12-31,Айгерим,Алматы,Ноутбук Pro 14,5,402500.0,2012400.0
11220,2025-12-31,Данияр,Астана,Клавиатура механ.,1,30500.0,30500.0
11221,2025-12-31,Айгерим,Караганда,Наушники ANC,1,66100.0,66100.0
11222,2025-12-31,Айгерим,Астана,Ноутбук Pro 14,1,404300.0,404300.0
11223,2025-12-31,Айгерим,Алматы,Веб-камера 4K,5,37900.0,189700.0
11224,2025-12-31,Данияр,Алматы,Док-станция USB-C,2,58200.0,116500.0
11225,2026-01-01,Ерлан,Астана,Клавиатура механ.,1,32700.0,32700.0
11226,2026-01-01,Данияр,Алматы,"Монитор 27""",3,129100.0,387200.0
11227,2026-01-01,Данияр,Алматы,Наушники ANC,5,67700.0,338500.0
11228,2026-01-01,Мария,Алматы,Наушники ANC,3,69200.0,207500.0
11229,2026-01-01,Мария,Астана,Мышь беспроводная,5,14800.0,73800.0
11230,2026-01-01,Мария,Алматы,Веб-камера 4K,5,42700.0,213300.0
11231,2026-01-01,Мария,Алматы,Наушники ANC,1,69800.0,69800.0
11232,2026-01-01,Светлана,Караганда,Веб-камера 4K,1,42500.0,42500.0
11233,2026-01-01,Ерлан,Алматы,"Монитор 27""",1,138000.0,138000.0
11234,2026-01-01,Айгерим,Астана,Наушники ANC,1,71400.0,71400.0
11235,2026-01-02,Айгерим,Шымкент,Клавиатура механ.,1,32400.0,32400.0
11236,2026-01-02,Ерлан,Алматы,"Монитор 27""",1,136400.0,136400.0
11237,2026-01-02,Айгерим,Алматы,"Монитор 27""",1,137900.0,137900.0
11238,2026-01-02,Мария,Алматы,Клавиатура механ.,2,33300.0,66600.0
11239,2026-01-02,Данияр,Алматы,Веб-камера 4K,5,40200.0,201000.0
11240,2026-01-02,Ерлан,Алматы,Клавиатура механ.,1,30800.0,30800.0
11241,2026-01-02,Данияр,Алматы,Мышь беспроводная,2,13700.0,27400.0
11242,2026-01-02,Данияр,Алматы,Ноутбук Pro 14,2,426200.0,852400.0
11243,2026-01-02,Данияр,Шымкент,Веб-камера 4K,1,42100.0,42100.0
11244,2026-01-02,Ерлан,Астана,Наушники ANC,1,64200.0,64200.0
11245,2026-01-02,Айгерим,Алматы,Клавиатура механ.,1,33400.0,33400.0
11246,2026-01-02,Ерлан,Алматы,Док-станция USB-C,1,55100.0,55100.0
11247,2026-01-02,Светлана,Шымкент,Док-станция USB-C,5,56200.0,281100.0
11248,2026-01-02,Данияр,Алматы,Наушники ANC,5,67900.0,339400.0
11249,2026-01-03,Ерлан,Астана,Ноутбук Pro 14,1,430700.0,430700.0
11250,2026-01-03,Ерлан,Алматы,"Монитор 27""",5,128900.0,644700.0
11251,2026-01-03,Айгерим,Астана,Веб-камера 4K,2,40100.0,80200.0
11252,2026-01-03,Светлана,Астана,Мышь беспроводная,3,13700.0,41000.0
11253,2026-01-03,Айгерим,Алматы,"Монитор 27""",1,135500.0,135500.0
11254,2026-01-03,Айгерим,Астана,Наушники ANC,2,63500.0,127100.0
11255,2026-01-03,Ерлан,Алматы,Клавиатура механ.,1,32800.0,32800.0
11256,2026-01-04,Айгерим,Астана,Док-станция USB-C,2,52500.0,104900.0
11257,2026-01-04,Айгерим,Алматы,Мышь беспроводная,2,15200.0,30400.0
11258,2026-01-04,Светлана,Караганда,Клавиатура механ.,1,31000.0,31000.0
11259,2026-01-04,Данияр,Астана,Веб-камера 4K,5,38500.0,192400.0
11260,2026-01-04,Айгерим,Алматы,Мышь беспроводная,1,14600.0,14600.0
11261,2026-01-05,Айгерим,Алматы,Док-станция USB-C,5,53700.0,268700.0
11262,2026-01-05,Айгерим,Астана,Веб-камера 4K,1,40400.0,40400.0
11263,2026-01-05,Айгерим,Алматы,Клавиатура механ.,5,30900.0,154700.0
11264,2026-01-05,Айгерим,Астана,Док-станция USB-C,3,55800.0,167500.0
11265,2026-01-05,Айгерим,Караганда,Ноутбук Pro 14,2,404300.0,808500.0
11266,2026-01-05,Айгерим,Астана,Наушники ANC,1,64300.0,64300.0
11267,2026-01-05,Данияр,Астана,Наушники ANC,2,64800.0,129500.0
11268,2026-01-05,Данияр,Алматы,Ноутбук Pro 14,1,436400.0,436400.0
11269,2026-01-05,Данияр,Шымкент,Ноутбук Pro 14,5,430700.0,2153300.0
11270,2026-01-05,Ерлан,Шымкент,Веб-камера 4K,2,39600.0,79100.0
11271,2026-01-05,Данияр,Алматы,Мышь беспроводная,1,14500.0,14500.0
11272,2026-01-05,Мария,Астана,Ноутбук Pro 14,5,416400.0,2082000.0
11273,2026-01-05,Светлана,Астана,Ноутбук Pro 14,2,402200.0,804500.0
11274,2026-01-05,Данияр,Алматы,Веб-камера 4K,2,40100.0,80300.0
11275,2026-01-05,Мария,Шымкент,Клавиатура механ.,1,30200.0,30200.0
11276,2026-01-05,Ерлан,Алматы,Док-станция USB-C,1,53900.0,53900.0
11277,2026-01-05,Айгерим,Алматы,"Монитор 27""",5,130600.0,652900.0
11278,2026-01-06,Айгерим,Шымкент,Наушники ANC,2,63900.0,127900.0
11279,2026-01-06,Мария,Шымкент,Ноутбук Pro 14,1,387400.0,387400.0
11280,2026-01-06,Светлана,Астана,Веб-камера 4K,1,38400.0,38400.0
11281,2026-01-06,Ерлан,Алматы,"Монитор 27""",3,137400.0,412200.0
11282,2026-01-06,Ерлан,Караганда,Наушники ANC,1,68900.0,68900.0
11283,2026-01-06,Мария,Астана,"Монитор 27""",2,129400.0,258700.0
11284,2026-01-06,Мария,Алматы,Клавиатура механ.,1,32700.0,32700.0
11285,2026-01-06,Светлана,Алматы,Док-станция USB-C,2,56100.0,112300.0
11286,2026-01-06,Мария,Алматы,"Монитор 27""",2,132500.0,265100.0
11287,2026-01-06,Мария,Астана,Клавиатура механ.,5,33200.0,166100.0
11288,2026-01-06,Данияр,Астана,Ноутбук Pro 14,1,419000.0,419000.0
11289,2026-01-06,Данияр,Астана,Наушники ANC,1,68800.0,68800.0
11290,2026-01-06,Данияр,Шымкент,Мышь беспроводная,2,13800.0,27500.0
11291,2026-01-06,Данияр,Алматы,Док-станция USB-C,2,52000.0,104000.0
11292,2026-01-06,Айгерим,Астана,Мышь беспроводная,2,14500.0,29000.0
11293,2026-01-06,Айгерим,Алматы,Клавиатура механ.,3,32600.0,97900.0
11294,2026-01-06,Данияр,Алматы,"Монитор 27""",1,127400.0,127400.0
11295,2026-01-06,Данияр,Астана,Док-станция USB-C,1,56400.0,56400.0
11296,2026-01-06,Данияр,Шымкент,Мышь беспроводная,1,14400.0,14400.0
11297,2026-01-06,Мария,Алматы,Наушники ANC,3,65900.0,197600.0
11298,2026-01-07,Светлана,Алматы,Док-станция USB-C,2,52900.0,105700.0
11299,2026-01-07,Данияр,Алматы,Веб-камера 4K,2,39600.0,79300.0
11300,2026-01-07,Айгерим,Астана,Наушники ANC,5,69600.0,348100.0
11301,2026-01-07,Мария,Алматы,Веб-камера 4K,1,37800.0,37800.0
11302,2026-01-07,Данияр,Шымкент,Ноутбук Pro 14,1,424400.0,424400.0
11303,2026-01-07,Мария,Шымкент,Клавиатура механ.,2,32900.0,65800.0
11304,2026-01-07,Мария,Караганда,Наушники ANC,1,67400.0,67400.0
11305,2026-01-07,Ерлан,Алматы,Наушники ANC,1,67700.0,67700.0
11306,2026-01-07,Айгерим,Астана,Веб-камера 4K,5,39700.0,198500.0
11307,2026-01-07,Айгерим,Алматы,Веб-камера 4K,1,37800.0,37800.0
11308,2026-01-07,Мария,Алматы,Док-станция USB-C,3,58000.0,174000.0
11309,2026-01-07,Ерлан,Алматы,"Монитор 27""",2,139200.0,278400.0
11310,2026-01-07,Светлана,Алматы,"Монитор 27""",1,140000.0,140000.0
11311,2026-01-07,Айгерим,Шымкент,Клавиатура механ.,3,29800.0,89500.0
11312,2026-01-08,Айгерим,Астана,Веб-камера 4K,5,42200.0,211000.0
11313,2026-01-08,Светлана,Астана,Мышь беспроводная,3,14400.0,43100.0
11314,2026-01-08,Ерлан,Караганда,Наушники ANC,1,64300.0,64300.0
11315,2026-01-08,Ерлан,Алматы,Ноутбук Pro 14,1,391900.0,391900.0
11316,2026-01-08,Ерлан,Шымкент,Клавиатура механ.,1,33100.0,33100.0
11317,2026-01-08,Светлана,Алматы,Веб-камера 4K,2,39400.0,78900.0
11318,2026-01-08,Ерлан,Шымкент,"Монитор 27""",1,139800.0,139800.0
11319,2026-01-08,Мария,Астана,Веб-камера 4K,1,42800.0,42800.0
11320,2026-01-08,Ерлан,Астана,Ноутбук Pro 14,5,407200.0,2035900.0
11321,2026-01-08,Ерлан,Алматы,Док-станция USB-C,3,58000.0,174100.0
11322,2026-01-08,Светлана,Караганда,Ноутбук Pro 14,1,438500.0,438500.0
11323,2026-01-08,Ерлан,Шымкент,"Монитор 27""",1,130900.0,130900.0
11324,2026-01-08,Айгерим,Астана,"Монитор 27""",1,134900.0,134900.0
11325,2026-01-09,Ерлан,Караганда,Наушники ANC,1,70600.0,70600.0
11326,2026-01-09,Данияр,Астана,Веб-камера 4K,2,39900.0,79800.0
11327,2026-01-09,Ерлан,Шымкент,Наушники ANC,1,69200.0,69200.0
11328,2026-01-09,Айгерим,Алматы,Веб-камера 4K,1,40500.0,40500.0
11329,2026-01-09,Ерлан,Алматы,Наушники ANC,2,67400.0,134800.0
11330,2026-01-09,Данияр,Шымкент,Клавиатура механ.,5,33600.0,167900.0
11331,2026-01-09,Светлана,Шымкент,Мышь беспроводная,1,14700.0,14700.0
11332,2026-01-09,Ерлан,Астана,Веб-камера 4K,3,40200.0,120600.0
11333,2026-01-09,Ерлан,Астана,Клавиатура механ.,1,29900.0,29900.0
11334,2026-01-09,Мария,Алматы,Наушники ANC,2,70600.0,141200.0
11335,2026-01-10,Ерлан,Астана,Веб-камера 4K,2,38100.0,76200.0
11336,2026-01-10,Данияр,Алматы,Мышь беспроводная,2,14800.0,29700.0
11337,2026-01-10,Ерлан,Шымкент,Клавиатура механ.,1,31100.0,31100.0
11338,2026-01-10,Данияр,Алматы,Мышь беспроводная,3,13700.0,41000.0
11339,2026-01-10,Мария,Шымкент,Мышь беспроводная,2,13800.0,27600.0
11340,2026-01-10,Данияр,Астана,Клавиатура механ.,2,30700.0,61400.0
11341,2026-01-10,Светлана,Астана,Наушники ANC,2,63400.0,126800.0
11342,2026-01-10,Данияр,Алматы,Док-станция USB-C,2,53000.0,105900.0
11343,2026-01-10,Данияр,Шымкент,Наушники ANC,1,67600.0,67600.0
11344,2026-01-11,Ерлан,Астана,Док-станция USB-C,1,51800.0,51800.0
11345,2026-01-11,Данияр,Астана,Наушники ANC,2,67500.0,134900.0
11346,2026-01-11,Ерлан,Астана,Мышь беспроводная,1,14600.0,14600.0
11347,2026-01-11,Ерлан,Алматы,Наушники ANC,1,69900.0,69900.0
11348,2026-01-11,Данияр,Алматы,"Монитор 27""",1,135400.0,135400.0
11349,2026-01-11,Мария,Астана,Мышь беспроводная,1,13700.0,13700.0
11350,2026-01-12,Айгерим,Шымкент,Док-станция USB-C,1,53800.0,53800.0
11351,2026-01-12,Айгерим,Алматы,Наушники ANC,5,66900.0,334600.0
11352,2026-01-12,Айгерим,Караганда,Мышь беспроводная,1,14900.0,14900.0
11353,2026-01-12,Ерлан,Алматы,Веб-камера 4K,2,40500.0,81000.0
11354,2026-01-12,Ерлан,Астана,Наушники ANC,3,63600.0,190800.0
11355,2026-01-12,Айгерим,Алматы,Док-станция USB-C,1,57600.0,57600.0
11356,2026-01-12,Светлана,Астана,Веб-камера 4K,3,40200.0,120600.0
11357,2026-01-12,Айгерим,Караганда,Ноутбук Pro 14,2,402400.0,804700.0
11358,2026-01-12,Данияр,Алматы,Мышь беспроводная,1,14300.0,14300.0
11359,2026-01-13,Данияр,Астана,Док-станция USB-C,3,57800.0,173500.0
11360,2026-01-13,Данияр,Астана,Наушники ANC,1,69200.0,69200.0
11361,2026-01-13,Ерлан,Шымкент,Мышь беспроводная,1,14900.0,14900.0
11362,2026-01-13,Айгерим,Алматы,"Монитор 27""",1,141600.0,141600.0
11363,2026-01-13,Мария,Алматы,Наушники ANC,1,64900.0,64900.0
11364,2026-01-13,Ерлан,Астана,Мышь беспроводная,1,14600.0,14600.0
11365,2026-01-13,Ерлан,Алматы,Наушники ANC,2,63900.0,127700.0
11366,2026-01-13,Мария,Алматы,Мышь беспроводная,1,13400.0,13400.0
11367,2026-01-13,Данияр,Астана,Веб-камера 4K,2,39600.0,79100.0
11368,2026-01-13,Мария,Астана,Веб-камера 4K,1,40000.0,40000.0
11369,2026-01-13,Данияр,Алматы,Ноутбук Pro 14,1,422900.0,422900.0
11370,2026-01-13,Данияр,Астана,Ноутбук Pro 14,1,413600.0,413600.0
11371,2026-01-13,Данияр,Астана,"Монитор 27""",1,137800.0,137800.0
11372,2026-01-13,Айгерим,Астана,Наушники ANC,3,66000.0,197900.0
11373,2026-01-14,Мария,Астана,Клавиатура механ.,1,30100.0,30100.0
11374,2026-01-14,Данияр,Астана,Ноутбук Pro 14,2,431600.0,863200.0
11375,2026-01-14,Данияр,Караганда,Наушники ANC,1,62900.0,62900.0
11376,2026-01-14,Ерлан,Караганда,Док-станция USB-C,2,52300.0,104600.0
11377,2026-01-14,Данияр,Астана,Мышь беспроводная,5,14400.0,72100.0
11378,2026-01-14,Ерлан,Астана,Док-станция USB-C,3,57800.0,173400.0
11379,2026-01-14,Айгерим,Алматы,Ноутбук Pro 14,1,417500.0,417500.0
11380,2026-01-14,Светлана,Шымкент,"Монитор 27""",2,135700.0,271400.0
11381,2026-01-14,Ерлан,Алматы,Ноутбук Pro 14,5,427900.0,2139500.0
11382,2026-01-14,Айгерим,Алматы,"Монитор 27""",2,126300.0,252600.0
11383,2026-01-15,Светлана,Алматы,Наушники ANC,5,70000.0,349900.0
11384,2026-01-15,Айгерим,Алматы,Веб-камера 4K,1,42600.0,42600.0
11385,2026-01-15,Айгерим,Караганда,Ноутбук Pro 14,2,393200.0,786400.0
11386,2026-01-15,Данияр,Алматы,Клавиатура механ.,5,33200.0,166200.0
11387,2026-01-15,Айгерим,Шымкент,Веб-камера 4K,1,40100.0,40100.0
11388,2026-01-15,Данияр,Алматы,Веб-камера 4K,5,40500.0,202700.0
11389,2026-01-15,Мария,Алматы,Наушники ANC,1,64900.0,64900.0
11390,2026-01-15,Айгерим,Алматы,"Монитор 27""",2,139100.0,278200.0
11391,2026-01-15,Мария,Шымкент,Клавиатура механ.,1,30000.0,30000.0
11392,2026-01-15,Данияр,Алматы,Ноутбук Pro 14,5,421100.0,2105400.0
11393,2026-01-15,Светлана,Астана,Док-станция USB-C,1,53900.0,53900.0
11394,2026-01-15,Айгерим,Караганда,Веб-камера 4K,1,39300.0,39300.0
11395,2026-01-15,Айгерим,Шымкент,Ноутбук Pro 14,1,387100.0,387100.0
11396,2026-01-15,Данияр,Алматы,Ноутбук Pro 14,2,420600.0,841100.0
11397,2026-01-15,Айгерим,Астана,Ноутбук Pro 14,3,396900.0,1190600.0
11398,2026-01-15,Ерлан,Астана,Наушники ANC,1,63400.0,63400.0
11399,2026-01-15,Ерлан,Алматы,Ноутбук Pro 14,1,405400.0,405400.0
11400,2026-01-15,Мария,Караганда,Ноутбук Pro 14,1,420000.0,420000.0
11401,2026-01-15,Мария,Астана,Веб-камера 4K,1,38100.0,38100.0
11402,2026-01-16,Ерлан,Алматы,Веб-камера 4K,1,42200.0,42200.0
11403,2026-01-16,Айгерим,Алматы,Док-станция USB-C,5,58700.0,293300.0
11404,2026-01-16,Данияр,Алматы,Док-станция USB-C,2,52100.0,104300.0
11405,2026-01-16,Ерлан,Алматы,"Монитор 27""",5,131400.0,657100.0
11406,2026-01-16,Айгерим,Алматы,Наушники ANC,1,70200.0,70200.0
11407,2026-01-16,Данияр,Алматы,Мышь беспроводная,1,14600.0,14600.0
11408,2026-01-16,Айгерим,Астана,"Монитор 27""",1,128500.0,128500.0
11409,2026-01-16,Мария,Астана,Ноутбук Pro 14,1,402100.0,402100.0
11410,2026-01-16,Айгерим,Караганда,Клавиатура механ.,1,30800.0,30800.0
11411,2026-01-17,Мария,Астана,Веб-камера 4K,1,41100.0,41100.0
11412,2026-01-17,Светлана,Астана,Клавиатура механ.,3,30800.0,92400.0
11413,2026-01-17,Данияр,Алматы,Веб-камера 4K,3,41600.0,124700.0
11414,2026-01-17,Данияр,Алматы,Веб-камера 4K,1,38200.0,38200.0
11415,2026-01-18,Мария,Астана,"Монитор 27""",2,139800.0,279700.0
11416,2026-01-18,Ерлан,Караганда,Веб-камера 4K,2,39600.0,79100.0
11417,2026-01-18,Данияр,Алматы,Клавиатура механ.,1,31100.0,31100.0
11418,2026-01-18,Данияр,Алматы,"Монитор 27""",5,136600.0,683000.0
11419,2026-01-19,Мария,Алматы,Док-станция USB-C,2,57400.0,114900.0
11420,2026-01-19,Данияр,Астана,Ноутбук Pro 14,3,425700.0,1277000.0
11421,2026-01-19,Айгерим,Алматы,Веб-камера 4K,2,42200.0,84400.0
11422,2026-01-19,Данияр,Шымкент,Мышь беспроводная,2,13400.0,26800.0
11423,2026-01-19,Светлана,Астана,Наушники ANC,1,66600.0,66600.0
11424,2026-01-19,Айгерим,Алматы,Клавиатура механ.,2,31800.0,63500.0
11425,2026-01-19,Данияр,Алматы,Веб-камера 4K,2,39800.0,79700.0
11426,2026-01-19,Ерлан,Алматы,"Монитор 27""",3,124800.0,374300.0
11427,2026-01-19,Айгерим,Астана,Наушники ANC,2,64700.0,129500.0
11428,2026-01-19,Данияр,Алматы,Клавиатура механ.,2,30300.0,60500.0
11429,2026-01-19,Айгерим,Астана,Док-станция USB-C,1,55600.0,55600.0
11430,2026-01-19,Данияр,Астана,Наушники ANC,1,66900.0,66900.0
11431,2026-01-19,Мария,Шымкент,Мышь беспроводная,2,15100.0,30100.0
11432,2026-01-20,Мария,Шымкент,Ноутбук Pro 14,1,409400.0,409400.0
11433,2026-01-20,Айгерим,Алматы,Мышь беспроводная,2,14500.0,29100.0
11434,2026-01-20,Айгерим,Караганда,"Монитор 27""",3,127100.0,381400.0
11435,2026-01-20,Данияр,Шымкент,Наушники ANC,5,68000.0,340000.0
11436,2026-01-20,Данияр,Караганда,"Монитор 27""",1,131700.0,131700.0
11437,2026-01-20,Айгерим,Астана,Наушники ANC,5,68300.0,341600.0
11438,2026-01-20,Айгерим,Алматы,Наушники ANC,1,70400.0,70400.0
11439,2026-01-20,Ерлан,Алматы,Мышь беспроводная,2,14200.0,28400.0
11440,2026-01-20,Айгерим,Астана,"Монитор 27""",3,124900.0,374600.0
11441,2026-01-20,Айгерим,Алматы,Ноутбук Pro 14,1,418800.0,418800.0
11442,2026-01-20,Мария,Астана,Клавиатура механ.,3,30300.0,90900.0
11443,2026-01-21,Мария,Астана,Мышь беспроводная,1,14900.0,14900.0
11444,2026-01-21,Светлана,Астана,"Монитор 27""",5,130100.0,650400.0
11445,2026-01-21,Светлана,Алматы,Док-станция USB-C,5,58100.0,290600.0
11446,2026-01-21,Мария,Алматы,Ноутбук Pro 14,3,430300.0,1291000.0
11447,2026-01-21,Мария,Астана,Мышь беспроводная,5,13700.0,68600.0
11448,2026-01-21,Айгерим,Астана,Наушники ANC,1,68900.0,68900.0
11449,2026-01-21,Ерлан,Алматы,Мышь беспроводная,3,14000.0,42000.0
11450,2026-01-21,Айгерим,Астана,Клавиатура механ.,3,33400.0,100200.0
11451,2026-01-21,Ерлан,Астана,Ноутбук Pro 14,2,415400.0,830800.0
11452,2026-01-21,Данияр,Шымкент,Наушники ANC,2,64600.0,129200.0
11453,2026-01-21,Айгерим,Шымкент,"Монитор 27""",1,134700.0,134700.0
11454,2026-01-22,Светлана,Астана,Ноутбук Pro 14,1,410300.0,410300.0
11455,2026-01-22,Данияр,Алматы,Мышь беспроводная,2,14700.0,29500.0
11456,2026-01-22,Ерлан,Шымкент,Мышь беспроводная,1,13600.0,13600.0
11457,2026-01-22,Данияр,Алматы,Док-станция USB-C,5,57900.0,289700.0
11458,2026-01-22,Ерлан,Астана,Док-станция USB-C,2,58500.0,116900.0
11459,2026-01-22,Светлана,Шымкент,Веб-камера 4K,2,41800.0,83700.0
11460,2026-01-22,Мария,Алматы,Клавиатура механ.,2,30600.0,61200.0
11461,2026-01-22,Мария,Алматы,Клавиатура механ.,5,31600.0,157800.0
11462,2026-01-22,Айгерим,Шымкент,Ноутбук Pro 14,2,414800.0,829600.0
11463,2026-01-22,Айгерим,Астана,Док-станция USB-C,1,54700.0,54700.0
11464,2026-01-22,Айгерим,Караганда,Ноутбук Pro 14,2,434500.0,869000.0
11465,2026-01-22,Айгерим,Алматы,Клавиатура механ.,2,30600.0,61200.0
